@@2150162	homeless	hk	The story of a woman 's death going undiscovered for hours in McDonalds made headlines last month and cast a much-needed spotlight on the plight of Hong Kong 's homeless . Many of the homeless spend their nights in Hong Kong 's 24-hour McDonalds branches , leading people to dub them ' McRefugees ' or ' McSleepers ' .	0
@@20432088	homeless	jm	Fearsome Hurricane Irma cut a path of devastation across the northern Caribbean , leaving at least 10 dead and thousands homeless after destroying buildings and uprooting trees on a track yesterday that could lead to a catastrophic strike on Florida .	0
@@16670529	in-need	jm	Seven residents now live at the home , which is in need of infrastructural upgrades and other support .	0
@@40000573	in-need	sg	Parton will be the 2019 focus of Musicares , a charitable wing of the Recording Academy that raises money to help musicians in need through the annual star-studded gala .	0
@@15424201	hopeless	ie	The obviously thought I was a newspaper person . Or a magazine writer . I could not bear to tell them the truth . That I was simply another Irish American who had fallen hopelessly in love with the country of my great-grandparents . And with them .	0
@@1426292	vulnerable	us	Already , more frequent droughts , floods and other climate-related disasters in the most vulnerable countries are forcing entire communities to flee their homes . Military experts predict that conflicts over shrinking food and water supplies will destabilize already shaky governments and economies around the world .	0
@@2106600	hopeless	nz	Not everything , however , appears to be hopeless ; there is a silver lining . On September 25 , 193 member states adopted the 2030 Agenda for Sustainable Development . This was one of the most important gatherings in recent years , attracting several heads of state not usually present during the High-Level Week of the General Assembly . The adoption of the new Sustainable Development Goals ( SDGs ) is a historic moment for the community of nations and is described as a " charter for people and planet in the 21 century " ( 2030 Agenda Declaration ) .	0
@@20285962	women	hk	Enslaved by their captors , the women were told they needed to pay off debts of US$25,000 each , according to testimonies from 15 women collected by Colombian authorities .	0
@@10149139	refugee	ph	In Photo : Syrian refugee carries a baby on her back at a refugee camp in the town of Hosh Hareem , in the Bekaa valley , east Lebanon .	0
@@20471484	refugee	gb	" All indications point to the Myanmar security forces deliberately targeting locations that Rohingya refugees use as crossing points , " Tirana Hassan , an Amnesty official , said in a statement on Sunday . " This a cruel and callous way of adding to the misery of people fleeing a systematic campaign of persecution . " <h> Massacre at Tula Toli : Rohingya recall horror of Myanmar army attack	0
@@14915662	women	hk	NBC News has fired " Today ' ' show host Billy Bush , who was caught on tape in a vulgar conversation about women with Republican presidential nominee Donald Trump before an " Access Hollywood ' ' appearance . Bush was suspended at the morning show two days after contents of the 2005 tape were reported on October 7 . NBC and Bush 's representatives had been negotiati ...	0
@@16598158	immigrant	hk	The majority of foreign nationals who entered Hong Kong illegally through mainland China came from visa-required countries , such as Vietnam , Pakistan , and Bangladesh , the Immigration Department said today . About half of all non-refoulement claimants pending screening were non-ethnic Chinese illegal immigrants who entered Hong Kong illegally . In recent years , such illegal arrivals has " in ...	0
@@19120744	in-need	ph	" We are actually in need of provisions . The immediate concern is food ( because ) by the end of Ramadan , we have to distribute food three times a day , " Zia Alonto Adiong , Marawi Crisis Management Committee spokesperson , said in an interview on ANC 's Headstart .	0
@@19664196	immigrant	jm	The driver of a broiling tractor-trailer found packed with immigrants outside a Walmart in San Antonio was charged yesterday in the deaths of 10 of his passengers and could face the death penalty over the hellish journey .	0
@@10132975	immigrant	bd	The US Supreme Court challenge to President Barack Obama 's immigration policies could have an impact far beyond determining whether millions of undocumented immigrants can remain in the country . The case has the potential to constrain the power of Obama 's successor to bypass Congress and act alone .	0
@@9473581	women	gh	Ms Elham Mumuni , the Programme Manager of CIKOD , a Non-Governmental Organisation , said the training would equip the women to produce good quality baskets of the international standards to enable them to attract ready markets and good prices for their produce .	1
@@70010913	disabled	us	Caleb Ferguson , Dylan Floro ( with one huge out ) , Ross Stripling ( just off the disabled list ) and Scott Alexander preceded Maeda , who retired DJ LeMahieu and Nolan Arenado , but clearly has no aspirations of being the next Jansen .	0
@@1849342	migrant	tz	" We shall deal strictly with illegal immigrants together with their employers who do not ask for work permits or other necessary documents , " Kiondo warned .	0
@@527295	poor-families	ph	Donating the land to the PCMC would help it fulfill its mandate as well as support constitutional policies on health , according to the lawmakers . They noted that the hospital treats about 60,000 patients a year , many of them from poor families .	0
@@706981	poor-families	nz	On average , those raised in poor families had slightly more of these disorders than those from rich families .	0
@@4820571	poor-families	lk	While the scale of waste is astonishing in the Western world , the plight of the poor families in the UK being " literally " forced to rely on food banks than those suffering in African villages and refugee camps , is a sad story . But it is a true story .	4
@@19001548	disabled	hk	On June 6 , a saddening and heartbreaking tragedy took place in Hong Kong , as an 80-year-old man strangled his chronically ill and disabled wife to death and then turned himself in to the police .	1
@@3180557	vulnerable	ph	She then encouraged the integration of churches in addressing issues on " climigration " because displaced victims during disasters are most vulnerable to human trafficking .	0
@@17388441	women	pk	Individuals who upheld masculine honour beliefs felt that any attack on women , including rape , was an attack not just on the victim but on her family 's honour and by association its male members . The results also showed that such individuals tended to view the victim as a source of stigma and displayed negative attitudes towards her .	0
@@4900181	refugee	za	UNHCR said this first-of-its-kind survey was part of a larger project aimed at " understanding the refugee population which is critical to ensuring greater responsibility among European Union " states who are being called upon to resettle Syrian refugees in greater numbers .	0
@@508733	women	za	Why should women have Pap smears ?	0
@@8612948	disabled	hk	Mr. Miao , now 51 years old , suffers from hepatitis B and schizophrenia and was transferred in 2003 to Beijing 's Yanqing Prison , known for housing sick and disabled prisoners , according to Dui Hua .	0
@@17036508	vulnerable	nz	That presented " a huge challenge " for the stonemasons , Bowring said . " How do you ensure the engraving of the names is fair to all ? With no particular names standing out ? While accepting that a typography as delicate as the Thai script is vulnerable to damage ? "	0
@@20332600	refugee	ke	According FAO figures , the agency has in recent years implemented more than 3 million U.S. dollars ? worth of projects to support the South Sudan refugees in Uganda .	0
@@21554193	poor-families	bd	To encourage parents to keep their children in school , UNICEF has given more than 400 poor families who arrived in 2016 the same sum in cash , plus grants to start small businesses .	0
@@8701412	homeless	in	Another finding suggested that majority of the children caught on the wrong foot till 2014 in Assam lived with their parents/guardians and only a few of them were homeless .	0
@@1898426	migrant	tz	Earlier , releasing the research findings , Programme Coordinator for Land based investments for Tanzania Natural Resource Forum ( TNRF ) , Godfrey Massay , said that the study by TNRF revealed that among the factors that cause land conflicts in the district are corruption , lack of land use plans , lack of title deeds , influx of immigrants from other district and inadequate land for agriculture .	0
@@13779225	refugee	ph	Lebanese Army raids Syrian refugee camp , over 40 arrested	0
@@15839080	refugee	ke	Acute food insecurity affects more than 8 million people in Afghanistan and their numbers are likely to increase with the return of around 600,000 refugees from Pakistan before the end of 2016 .	0
@@13649940	refugee	nz	Amnesty International and Human Rights Watch said refugees and asylum seekers , most of whom have been held there for three years , routinely face neglect by health workers and other service providers , as well as frequent unpunished assaults by local Nauruans .	0
@@17236267	migrant	ph	The US health care industry suffered a great deal when Trump 's first anti-immigrant executive order blocked many foreign doctors , researchers , and other health workers . It turns out that nearly 30 percent of doctors in the US are immigrants . So are 23 percent of nurses and home health aides .	0
@@23383097	vulnerable	ie	In hindsight it can be seen as so much more , Ireland 's canny captain offering an insight into where he thought Wales would be vulnerable .	0
@@50045857	homeless	ke	Shelter chief executive Polly Neate said , " It 's disgraceful that even when families are working every hour they can , they 're forced to live through homelessness . "	3
@@20139049	immigrant	lk	As hinted above , the dark forces have tried to control American society since the country 's inception . Racists , anti-Semites , anti-Muslim and anti-immigrant bigots have always been there . Sometimes they have been on the fringes ; other times , they have held power in many states and in Congress . The reason new manifestations of these dreadful ideologies need to be resisted is that they are never completely defeated , and , if not opposed , they can gain in popularity and power .	0
@@24071844	in-need	ng	According to Okogie ; " We are delighted to announce to farmers that the Edo Fertilizer Plant in Auchi is not just up and running , but that its storehouse is filled with fertilizer ready for sale . So , we are calling on farmers , who are in need of fertilizer to head down to the plant in Auchi to make purchases . "	0
@@2487850	hopeless	in	Another significant character in Chitra 's book is a nine-year-old autistic boy Rahul , whose story can probably be read as Jai Arjun Singh said , " a counter perspective to the other ' saner ' perspectives or voices in the book . " The book , however , should not be read as a work of fiction which harps on themes of hopelessness , exile and loss . It is open-ended and celebrates diverse voices which are often silenced or marginalised .	1
@@8879164	hopeless	us	But everyone does that against the Brewers , or at least they should . The Brewers are putting the " less ' ' in hopeless .	0
@@20220406	disabled	jm	" Paradof normally help me out , but they have n't been able to this year and I have not been able to get assistance elsewhere . So far , only one reading book I have been able to buy , but a number of other books are left on it to buy , " said Janet Bryan , who is disabled and the sole caregiver for her 11-year-old niece , who will be attending Jos ? Mart ? Technical High School next month .	0
@@3277512	homeless	lk	A fire that broke out in a labor camp in Al Sailiya on the 8th of May left approximately 300 Sri Lankans , employed at a Janitorial Service Company in Qatar , homeless . They have been provided with temporary lodging after the fire . Expatriates who did not report to work under these circumstances have been arrested by the Qatar authorities .	0
@@22332218	immigrant	gb	US federal district judge Darrin Gayles halted their deportation hours after lawyers filed a class action lawsuit against the government that alleged the Somalian immigrants were held in " inhumane conditions " on the airplane and faced heightened danger in Somalia because of subsequent media attention . <h> Somalis were shackled for nearly 48 hours on failed US deportation flight	0
@@4574268	homeless	jm	He argued that a city with the amount of resources as Vancouver should not have that level of homelessness .	0
@@3889314	in-need	ie	Meanwhile , at Loo Bridge , Killarney Water Rescue crew had to evacuate an elderly couple from their flooded home . " They were both ill and in need of medical attention , " said John O'Loughlin , of Killarney Water Rescue .	0
@@798229	immigrant	au	Stanley , there is no such thing as an illegal immigrant in Australia . There is no such thing as an illegal asylum seeker and we have zero responsibility for any refugee in any other country .	0
@@8067709	homeless	ph	" He was not a bum or a homeless guy , " added Sisson .	0
@@3824183	disabled	au	* A profoundly disabled 22-year-old woman with the mental age of a five-month-old was found with open gashes to her head , and later became pregnant after being sexually assaulted by a staff member at the facility she lived in .	1
@@13874208	vulnerable	us	Those who lack access to air conditioning or transportation , who ca n't move around , wear too much clothing or visit crowded places may be more vulnerable , the agency notes .	0
@@24961964	disabled	ng	HOUSTON ( AP ) -- The Boston Red Sox have put major league batting leader Mookie Betts on the 10-day disabled list because of a left abdominal strain .	0
@@4147262	in-need	us	" When the Big Pickup started , it was to work with neighborhood associations and help people in need in their neighborhood , " she explained . " No one stepped forward . Next year if some neighborhoods want to come forward , we will go there . "	0
@@23754548	vulnerable	nz	News this month that Anglican Care spent $4 million buying a Christchurch site as a hub for vulnerable youths is a fine example of that community-minded approach . In years to come there may be an interesting contrast between a beautifully restored cathedral that is empty much of the time and a youth hub and revamped City Mission that are constantly busy .	3
@@15484624	vulnerable	ng	He said : " I think we can consider introducing a negligible telecom surcharge to be entirely borne by the initiator of a call . In order to protect the poor and vulnerable amongst us , we could structure it to only take effect after the third minute of talk .	3
@@15701970	disabled	in	NEW DELHI : Activists and medical professionals have lauded the government 's move to increase the ambit of the disabled list to offer benefits to acid attack survivors , those suffering from chronic neurological conditions , and haemophilia and sickle cell anaemia patients . This , they said , will help in integrating them into society .	2
@@115340	disabled	ca	Mr. Ballash 's complaint indicates that he 's a courtesy seat sitter . But why ? He " does not disclose that he is in fact physically disabled and he has not demonstrated he has a disability , " says the human rights tribunal . " The information he has filed is not capable of supporting a link between Mr. Ballash 's membership in a protected group and any alleged negative impact . " His case was thrown out in a decision released this week .	0
@@149939	migrant	ph	MANILA , Philippines-On the 18th anniversary of the death of Flor Contemplacion , migrant organizations , advocates and other sectoral groups today gathered at the Welcome Rotonda to call on the Philippine government to end human trafficking .	0
@@22828686	migrant	in	" Women are facing the brunt of Trump 's and the Republican Party 's attacks -- attacks on reproductive justice , minimum wage laws , protections for tipped workers , anti-immigrant policies , student loan debt forgiveness and access to healthcare , " said Amber Anderson Mostyn , a Texas lawyer and a major Democratic donor .	0
@@3414132	vulnerable	ie	A judge has granted a vulnerable young Irish woman 's plea for her return to Ireland after being detained more than 20 months in a specialised psychiatric unit in England against her wishes	0
@@4005270	poor-families	gb	SOS Nursery provides 77 kids in total in which 7 from ours , especially 10 of them , from very poor families belong to our Family Strengthening Programme .	0
@@21082900	in-need	ng	10 . Rather , it was friends of the deceased who out of concern , without Davido 's knowledge , drove the deceased to the hospital , while Davido ' details escorted the deceased car in Davido 's Hilox Pilot truck because they were helping a fellow human being who was in need of help .	1
@@4710668	poor-families	bd	" The industry employs four million workers , 90 percent of whom are women from the poor families ... their employment has been an instrument for women empowerment as well as keeping our society liberal and progressive , " she added .	0
@@16716496	vulnerable	ng	This scheme , according to the World Bank ; ' ' is a targeted social safety net that provides both educational and health benefits to the most vulnerable children , thereby increasing enrollment rates , reducing absenteeism , and improving food security at the household level . "	0
@@2959187	immigrant	ie	Mr Ariel told ministry of housing staff and officials with the Israel Land Administration to enlarge settlements in order to prepare for the arrival of new immigrants from France . He asked the Yesha Council to immediately identify settlements that could be expanded .	0
@@20844940	refugee	gb	Thailand does not recognise the status of any refugees or recognise the Rohingya as legitimate migrant workers .	0
@@3578263	homeless	ph	" The volunteers were throwing food and clothes at the migrants , and they would n't give me a stinking sandwich . Why are they so generous with them and not with me ? " said Korneliusz Lecz , a former chemical engineer who is homeless . As he sat near Keleti station , he blamed the refugees for an ailment in his left eye , saying they had brought " contagious diseases . "	1
@@70095884	women	us	NBC News had earlier reported that the White House had instructed the FBI to interview two of the women who have come forward with sexual assault allegations against Kavanaugh , Christine Blasey Ford and Deborah Ramirez , but not his third accuser -- Julie Swetnick . The Wall Street Journal also reported that Swetnick 's claims would not be investigated .	0
@@25534375	migrant	ke	The protocol provided for cross-border movement of citizens , removed restrictions on movement of labour and services as well as gave rights to residence to migrants in the EAC .	0
@@317868	hopeless	ph	Still , we were pleased that the lesser-known " Adele " was able to break into the Top Five ( of 19 finalists ! ) , which shows that we are n't all that hopeless , after all .	0
@@1577041	immigrant	us	CNN : You came to the United States as an immigrant yourself . What is your story ?	0
@@7691860	poor-families	za	Welfare grants that 17 million people depend on are shrinking in value , after two successive budgets increased them by less than the rate of inflation for poor families . The child grant of R340 is worth about a third of what even the World Bank considers poverty .	0
@@25306343	poor-families	au	They listened to what people said they wanted , paying close attention to the people who would use their machine , and they designed a machine intended to benefit poor families , rural doctors , overloaded nurses , repair technicians .	0
@@2720864	vulnerable	hk	Obesity is a rising global health problem , spreading from developed countries to developing countries . According to World Health Organisation ( WHO ) , it is estimated that over 115 million people suffer from obesity-related problems in developing countries , where the rate of increase of childhood overweight and obesity has been more than 30% higher than that of developed countries . Children in poorer countries are more vulnerable to malnutrition . But at the same time , they are exposed to high-fat , high-sugar , high-salt , energy-dense foods , which tend to be lower in cost but also lower in nutrient quality . This global obesity epidemic creates a higher economic and social burden by raising health care costs and lowering workforce productivity due to sickness or premature death .	0
@@15400828	immigrant	in	Of course kochuri was brought to Kolkata by its huge North Indian immigrants . But the city has made the dish its own , and it 's a breakfast favourite for all office-goers in the city . The dish is so popular , that most vendors sell out by mid-morning . So if you want to taste fresh Kolkata kochuris , you 'll have to have them for breakfast . Almost every sweet shop sells them , but you must try the ones at Putiram in College Street .	0
@@18417308	disabled	lk	National Integration and Reconciliation Ministry Secretary V. Sivagnanasothy said the project would also provide livelihood support to conflict-affected vulnerable families specially the refugee returnees , internally displaced persons ( IDPs ) and war victims . He said assistance would be prioritized to families headed by women , families with disabilities , disabled ex-combatants , families with missing persons and those living under extreme poverty .	0
@@16567070	immigrant	jm	" While the exoneration and/or pardon of the Right Excellent Marcus Mosiah Garvey remains elusive , unresolved and unfinished business , we must continue our education and organizing efforts in the pursuit justice for the legendary icon , " said Clarke , the daughter of Jamaican immigrants , who represents the 9th Congressional District in Brooklyn , New York .	0
@@10019652	vulnerable	ke	Speaking Friday at the US Embassy in Nairobi when the CBOs signed the grant documents , the deputy chief of mission Paul Sutphin said the programme had helped thousands of communities promote HIV prevention , care and support those living with or affected by HIV and improve the quality of life for orphaned and vulnerable children living with or affected by HIV .	0
@@23185805	immigrant	au	The Dreamers that Sorbo referred to are derived from the US DREAM Act , which defines a Dreamer as " any illegal immigrant who claims they came into the country before the age of 16 , has been here continuously for five years , and is currently under 35 years old " .	0
@@16827075	women	pk	ISLAMABAD : Pakistan 's female tennis ace Ushna Suhail has said that Pakistan 's last week 's win in Davis Cup tie against Iran would also help promote women tennis in the country .	0
@@19406026	disabled	nz	Alan Agnew wants the old countdown building turned into a sports centre specifically for the disabled and the elderly .	0
@@25503263	disabled	nz	A council report on gender issues states that Maori , Pasifika , migrant women , disabled women , older women , lesbians , bisexual and transgender women are those most likely to experience violence against women , most of which is not reported .	0
@@25009971	immigrant	lk	Such tensions have given rise to national resentment , which enables the rise of fascism . The national resentment directed towards immigrants appear to be caused by a combination of indignation and fear of the future . However , this national resentment by itself is not a sufficient condition to engender fascism . When these circumstances blend with a weak , democracy , it becomes the perfect political breeding ground for fascism to raise its ugly head .	0
@@3355174	in-need	ie	Father 's Day is just around the corner , so if you 're in need of some inspiration and you 've only got ? 50 , you 've come to the right place .	0
@@2450391	women	ca	That 's no surprise to outreach worker Tina Pisuktie , who works with Inuit women out of Montreal 's Chez Doris day shelter .	0
@@2429463	immigrant	us	VIVES : He had no oversight . No one could challenge him . And anyone who did sort of got a piece of his wrath . So he had this control over the city that , you know , even the police department , it was sort of having to impound vehicles of undocumented immigrants . And they had to meet a quota system .	0
@@3677131	hopeless	ca	The final days of this election campaign call for a certain kind of song . Hung over from arguments at the Thanksgiving dinner table , hopeless or hopeful , amid candidates ' last-gasp grandstanding , the government 's shameful fear-mongering , as polls flail and stamina flags -- what we need is some jump . Some get-up-'n-jump . Not just indignation but jubilation , a hatchback of electric guitars cheering for everything Monday gets to get up to .	0
@@4704068	immigrant	bd	" The illegal Muslim immigrants are conspiring to grab political power here , " he said .	0
@@433445	disabled	in	Silent ConspiracyIndia 's Persons with Disabilities Act , 1995 is silent on the subject of violence towards and sexual exploitation of disabled girls and women . Now , a Draft Disabilities Bill is ready . It strongly advocates :	0
@@9193903	disabled	us	To make room on the 40-man roster , Ryan Vogelsong was transferred to the 60-day disabled list two days after undergoing surgery to repair facial fractures sustained when he was hit by a pitch May 23 . <h> TribLive commenting policy	0
@@16649435	migrant	ke	However , according to Italy ? s Interior Ministry , some 12,360 unaccompanied migrant children were registered in the country in 2015 , a drop from the 13,026 recorded the previous year .	0
@@26154523	homeless	za	" We are trying but we are not coming to a final solution . We have plans , but funds are limited . We plan to meet in two weeks ' time with NGOs to address the issue of whoonga addicts and homelessness , " she said .	1
@@40060939	poor-families	sg	Uttar Pradesh Chief Minister Yogi Adityanath on Saturday asserted that the state government has so far provided houses to 11 lakh poor families in rural areas under the Pradhan Mantri Awas Yojana ( PMAY ) .	0
@@1387882	disabled	us	Krueger recently harnessed that creativity to self-publish a book featuring the poems , artwork , photography and short stories of 16 ill or disabled artists from around the world . She hopes the book , which contains some of her own work as well , will show how talented disabled people can be .	2
@@14129297	homeless	nz	" The cost of housing has been rising without corresponding increases in income , whilst the number of state houses per capita has been in decline . Many low-income people are missing out on housing , whether we recognise them as ' homeless ' or not . More&gt;&gt;	0
@@21195400	disabled	ng	The poor access of the education grants by the state continues to take a toll on its education sector , especially its special schools . The Etsako Handicapped School , Auchi , is one of the schools that are suffering from government neglect . The school , which is supposed to serve disabled persons from the Edo North Senatorial District , has failed to receive attention from successive governments . The school , established in 1979 for deaf and dumb students , was rebuilt by Yisa Braimah , a senator who represented Edo North between 2007 and 2011 as a constituency project .	0
@@1909790	homeless	gh	Hundreds of people at Adankrono and Kade Zongo in the Kwaebibirim District of the Eastern Region have been rendered homeless as a result of a heavy rain storm that recently hit the area . About one hundred houses have their roofs ripped - off out of which about fifteen have completely collapsed .	0
@@21280562	in-need	ie	You never know how someone may be feeling , we tend to be masters at concealing appearances , presenting a false facade of a carefree student . Never underestimate the little things , a simple smile can be contagious . If you feel in need of a reason to smile , why not head over to the Puppy Room on wednesday or go relax at Chill Ville . Or escape the wet , windy weather by watching ' Babadook ' .	0
@@20774354	refugee	gh	As of Tuesday , 400 of the refugees arrived by road from Mongo into the district and double that figure reportedly entered neighboring district- Bunkprugu/Yunyoo . Refugees were crossing over at official entry points and there were no reports of unofficial crossings .	0
@@30093155	homeless	za	" The city should be partnering with NGOs like Lazarus House and supporting them with grants in aid and rates rebates . In addition , the most sought after support that NGOs who deal with homelessness , vulnerable groups and refugees need are buildings . There are many abandoned buildings both private and public that could be given over to NGOs and FBOs so that they can assist the city with the challenges it faces , " said Pappas .	1
@@20593909	refugee	hk	The UN says that 400,000 refugees have fled the violence , with thousands continuing to flood into neighbouring Bangladesh amid shortages of food , clean water and other necessities . The government 's military offensive in Rakhine state came after a series of guerrilla attacks upon security posts and an army camp on August 25 . China has voiced support for Myanmar authorities , who deny a genocide is under way , claiming that they are fighting terrorism and villagers are burning down their own villages .	0
@@1804899	migrant	tz	10 illegal Somali immigrants killed while escaping to S A	0
@@52188	disabled	ie	" It ranges from members of the Oireachtas , the clergy , the judiciary to people who are socially deprived , physically disabled and people who may be regarded as unattractive and may not be able to meet people . "	0
@@23408783	poor-families	gb	' DO N'T dress kids up for World Book Day in case it offends poor families ' <h> SNOW DAY !	4
@@2526118	poor-families	ca	The vast majority of girls and women caught in the exploitative global sex trade are not victims of kidnapping , like the Nigerian 276 abducted by Boko Haram , but rather of poverty . Human traffickers prey on poor families who do n't have access to education and are n't aware of their basic rights . Mired in grinding poverty , parents desperately take out loans on conditions they do n't understand , pledging their children on their debts .	3
@@9541503	refugee	lk	According to the latest Global Trends report Sri Lanka has 121,435 refugees , of 2,169 are UNHCR assisted . There are 14,869 asylum- seekers , 852 returned refugees , 44,943 internally displaced persons , 8,112 returned internally displaced persons and 17 others who are of interest to UNHCR under humanitarian or other special grounds . In total there are 190,219 population of concern by Sri Lankan origin .	0
@@22179161	disabled	my	Lee said that the main objective of the council was to ensure that the OKU facilities are available to those who are genuinely disabled , and not end up being abused by a small minority .	0
@@18645836	women	ng	" This insurance scheme is for everyone , especially the poor . It is free for children under age 5 and pregnant women .	0
@@15548411	women	pk	Basic aim of the programme is to take expecting women , living in far-flung villages of the area , to basic health units ( BHUs ) and rural health centres ( RHCs ) so that the process of childbirth could be made safer , maternal mortality could be reduced and number of skilled birth attendants could be increased .	0
@@16704985	refugee	gh	The One Minute Network has been developed for use throughout Africa including disaster areas , refugee camps and NGO offices , as well as temporary sites including events and mining research initiatives .	0
@@15945949	refugee	ng	The UNHCR chief will visit refugees and internally displaced persons in Nigeria in the coming days .	0
@@10033933	immigrant	tz	We are of the view that National Identity Cards would eradicate the problem of illegal immigrants since it will make easy the identification of foreigners .	0
@@25848112	immigrant	bd	One immigrant , Douglas Almendarez , told Reuters he believed that returning to Honduras was the only way to be reunited with his 11-year-old son .	0
@@4870806	vulnerable	hk	Feeling a pressing need to safeguard the vulnerable , the filmmaker came up with an idea to race against the extinction of endangered species in his latest production .	0
@@4692073	disabled	my	" Then I tried taking the bus around town , it was so easy with all the facilities they have for the disabled . It was a real culture shock for me , I did n't think it was possible for a person with disability to be so mobile , " says the disability rights activist and former Petaling Jaya city councillor .	0
@@19995539	immigrant	ng	More than anything else , the European Union , weakened after Brexit , would want Africa to keep its millions home and not send them over as refugees or illegal immigrants .	0
@@14521236	vulnerable	za	Equities may be less vulnerable now that economic growth and company profits are recovering in emerging markets , says Michael Bolliger , head of asset allocation for emerging markets at UBS Wealth Management .	0
@@25414160	women	bd	427 women also raped , it says	0
@@22739610	homeless	ke	Whereas the government is working with a figure of Sh1 billion , residents are demanding Sh9 billion after they were rendered homeless from their 9,070 acres of ancestral land .	0
@@3586153	vulnerable	za	Minister of Trade and Industry Rob Davies said consumers were continuously lured and enticed into taking more credit through misleading adverts that preyed on desperate and vulnerable poor people .	1
@@4591694	hopeless	jm	Institutions must have open communication processes between juveniles , professionals and families , bearing in mind that juveniles are emotionally very dependent on supportive relationships . Juveniles also tend to have low problem-solving skills , and this predisposes them to feelings of hopelessness .	1
@@13863515	disabled	ph	Kyle really your a pig , lol youre also very ignorant do nt like over weight women , well have u looked in the mirror recently your FAT , YOU AND YOUR BOSS SHOULD BE SACKED never to return to radio , , how dare you say go for the disabled , your more disabled than the disabled olympians , they have a genuine heart , you do nt have one ,	4
@@24849809	vulnerable	lk	With around 3,025 taking their own lives according to 2016 data , she believes that the most vulnerable groups are those between 18-25 years and those above 60 and counselling centres are vital .	0
@@2276518	hopeless	us	You know the type . She 's excelling in her field while tutoring underprivileged kids , running 5K fundraisers and adopting the most hopeless rescue dogs as pets -- and she 's not afraid to gloat about it .	3
@@17283392	immigrant	ke	The goal of the strike is to combat decades-long socioeconomic inequality by calling for marginalized communities - working women , women of color , Native women , immigrant women , Muslim women , disabled women , and lesbian , queer , and trans women - to come together and make their voices heard .	0
@@18389838	hopeless	hk	After the attack , he could have been feeling " hopeless and helpless " as pressure intensified .	1
@@24927605	disabled	pk	In South Sudan , a poor , war-torn and dysfunctional country , reliable figures for health are rare . According to the disability charity Light for the World , around a quarter of a million of the 12.23 population are disabled .	0
@@1950262	poor-families	tz	Designed to support poor families , implementation of Tasaf phase three started in November last year but have since been tainted with allegations of foul play by top officials .	0
@@20604875	poor-families	ie	If Forza Italia won power , he said he would introduce a flat tax and eliminate inheritance tax , hike minimum pensions , offer pensions to housewives and give more to poor families .	0
@@19113801	refugee	ng	The European Union has offered 85 million euros ( $94.89 million ) to help fund relief operations for hundreds of thousands of refugees flowing into Uganda from neighboring South Sudan , it said in a statement on Thursday .	0
@@9557564	hopeless	pk	At a recent pre-sehri coffee get-together -- that and having sehri in a restaurant is the current fad in the metropolis -- the conclusion with complete sang-froid was that " things " would continue the way they are , nothing would change . Admittedly , not a very positive or even meaningful closure after a few hours of coffee and cookies ; in fact , the consensus verges on depressively hopeless , all the more considering that a cross section of intelligentsia , in the real sense , was represented at the gathering .	0
@@1032056	poor-families	us	Global and national policymakers have made financial inclusion a development priority . But not every poor family can effectively use financial services to improve household welfare without initial help . The extreme poor -- those at the lowest level of the economic ladder -- often lack basic necessities and the minimum stability to pursue even subsistence economic activities . In an important coordinated effort , ten pilots around the world are experimenting with a model initially developed by BRAC in Bangladesh that helps extremely poor families build assets and capabilities and ultimately " graduate " into sustainable livelihoods .	1
@@4531852	hopeless	pk	Rather sad . Good set of pictures that tells a tale of survival , subsistence living , and hopeless nature of life in the tribal societies . Exploiting an unexpected geo-political bonanza is a temporary relief that is not sustainable . Education and economic development seem miles away .	4
@@4714616	refugee	pk	Does he know the population of his country before putting number for the Pakistani refugees in Afghanistan .	0
@@9359281	in-need	pk	Rixon , 62 , is regarded as a hard taskmaster and Arthur said last week the team 's fielding was " in need of a huge lift " .	0
@@17380579	in-need	my	" I therefore urge all Sabahans who wished to ' migrate ' be responsible and inform the state information office about their intention or purpose . This will enable us to assist when they are in need of assistance , " he told reporters here today .	0
@@18444064	migrant	au	" If you look at patent data , for example , where it 's available both in Europe and in the US , you see that immigrants are disproportionately represented in innovation . "	0
@@14702933	immigrant	hk	It is government policy that allows unimpeded flow of mainland money and immigrants into Hong Kong , exacerbating a shortage of housing supply and putting home prices beyond the reach of Hongkongers .	0
@@70040969	in-need	nz	Last week RNZ revealed that , according to Aurora 's own data , in March 2017 there were one in six poles in the network in need of replacement within a year .	0
@@17361342	homeless	hk	In Hong Kong , homeless shelters are operated by various NGOs and charities . Some , like Christian Concern for the Homeless in Sham Shui Po , receive funding from the Social Welfare Department . Others , like the Street Sleepers ' Shelter Society in the same district , are responsible for their own finances .	0
@@18946518	immigrant	jm	A non-immigrant United States visa belongs to the United States and it can be cancelled at any time , for any reason .	0
@@60096684	homeless	pk	He stayed true to his promise , and at the opening day of the restaurant , he brought a lot of homeless from the park to give them full respect and food .	4
@@10069998	refugee	hk	When asked what other choices are left for refugees , Daly said , " Another option could be for the government to resettle them or for them refugees to marry a local . "	1
@@25309740	migrant	my	The president signed an order ending the practice of splitting migrant families , but 2,300 children have already been separated from their parents .	0
@@2261813	disabled	au	JavaScript is currently disabled.Please enable it for a better experience of Jumi. <h> inside innovation : how 6 SMEs shook up business <h> BROUGHT TO YOU BY	0
